company_name,ticker,first_trade_date
Mammoth Energy Services Inc,TUSK,1476451800
Pricesmart Inc,PSMT,873207000
Mexico Equity and,MXE,650727000
Chimera Investment Corp,CIM,1196346600
Chavant Capital Acquisition Corp,CLAY,1628861400
Stf Tactical Growth ETF,TUG,1653053400
Affiliated Managers Group Inc,MGR,1553866200
Iqvia Holdings Inc,IQV,1368106200
Invivyd Inc,IVVD,1628256600
Atmos Energy Corp,ATO,441469800
Qvc Inc 6.375% Senior Secured Notes Due,QVCD,1537277400
Pine Technology Acquisition Corp Cl A,PTOC,1620307800
Teledyne Technologies Inc,TDY,943367400
Nuveen Muni High Income Opportunity,NMZ,1069338600
Otter Tail Corp,OTTR,99153000
Alphamark Actmg Smallcap ETF,SMCP,1429623000
Avantax Inc,AVTA,913732200
Boise Cascade L.L.C.,BCC,1360161000
Babson Capital Global Short Du,BGH,1351258200
Grove Collaborative Hldgs Inc,GROV,1620912600
Eagle Bancorp [Mt],EBMT,955027800
Rocket Lab USA Inc,RKLB,1606228200
Murphy Canyon Acquisition Corp Cl A,MURF,1648474200
Advent Technologies Hldg Inc,ADN,1548253800
Travel + Leisure Co.,TNL,1153315800
Crocs Inc,CROX,1139409000
Vaneck Retail ETF,RTH,990106200
Nuveen Real Asset Income and Gr,JRI,1335533400
Comfort Systems USA,FIX,867418200
Green Visor Fin Tech Acquisition Corp I,GVCI,1641220200
Omniq Corp,OMQS,1300455000
Brookfield Business Partners LP,BBU,1464787800
Adagene Inc ADR,ADAG,1612881000
Ballard Power Sys,BLDP,815841000
Ligand Pharm,LGND,722097000
Virtu Financial Cm A,VIRT,1429191000
Reading Intl Cl A,RDI,440173800
Liberty All-Star Growth Fund,ASG,510503400
Eaton Vance Enhanced Equity II,EOS,1106836200
Eargo Inc,EAR,1602855000
Duet Acquisition Corp Cl A,DUET,1647610200
Invesco Strategic US ETF,IUS,1536759000
Target Hospitality Corp,TH,1520861400
Usio Inc,USIO,919693800
Largecap Growth Alphadex Fund FT,FTC,1178890200
Neptune Wellness Solutions Inc,NEPT,1187011800
Jupiter Wellness Inc,JUPW,1604064600
Mvb Financial Corp,MVBF,1344000600
Lehman Abs Corp,KTH,981988200
Strive 1000 Dividend Growth ETF,STXD,1668177000
Vislink Technologies Inc,VISL,1334755800
Europe Smallcap Ishares MSCI ETF,IEUS,1195482600
Cannae Holdings Inc,CNNE,1511188200
Cano Health Inc,CANO,1593696600
Colombier Acquisition Corp Cl A,CLBR,1625664600
Elanco Animal Health Inc Units,ELAT,1579876200
First Capital Inc,FCAP,915460200
Accelerate Diagnosti,AXDX,765725400
HH&L Acquisition Cl A,HHLA,1617024600
First Hawaiian Inc,FHB,1470403800
Professional Holding Corp,PFHD,1489584600
Tfi International Inc,TFII,1132065000
Eagle Point Credit Company,ECCW,1617024600
Papa John's Intl,PZZA,739546200
Afya Ltd Cl A,AFYA,1563543000
Perma-Pipe International Holdings Inc,PPIH,629735400
PNC Bank,PNC,185466600
Plymouth Industrial REIT Inc,PLYM,1497015000
Ipower Inc,IPW,1620826200
Luna Innovations Inc,LUNA,1149514200
Intl Div Appreciation ETF Vanguard,VIGI,1456929000
Ormat Technologies,ORA,1100183400
Perkinelmer,PKI,99153000
Pineapple Energy Inc,PEGY,374941800
Delaware Dividend & Income,DDF,732551400
Brookfield Brp Holdings [Canada] Inc,BEPI,1639492200
Blackrock Muniyield Quality Fund,MQY,711639000
Edible Garden Ag Inc,EDBL,1651757400
Ceco Environmental Corp,CECO,344615400
Innate Pharma S.A. ADR,IPHA,1571319000
Massmutual Corporate Investors,MCI,322151400
Hexo Corp,HEXO,1548253800
Clipper Realty Inc,CLPR,1486737000
Horizon Bancorp,HBNC,1010586600
Arbor Realty Trust,ABR,1081344600
Blockchain Coinvestors Acquisition Corp,BCSA,1640961000
Iclick Interactive Asia Group Ltd ADR,ICLK,1513866600
Prudential Financial Inc,PRU,1008253800
Siteone Landscape Supply,SITE,1463059800
Sea Ltd ADR,SE,1508506200
Chemomab Therapeutics Ltd ADR,CMMB,1549981800
Inhibikase Therapeutics Inc,IKT,1608733800
Ford Motor Company,F,76253400
Kimball Electrnc,KE,1415025000
Okyo Pharma Limited ADR,OKYO,1652794200
Tantech Holdings,TANH,1427203800
Sustainable Development Acquisition I,SDAC,1617111000
Philippine Long Distance Telephone ADR,PHI,105283800
Mohawk Industries,MHK,702138600
Viant Technology Inc,DSP,1612967400
Medalist Diversified REIT Inc,MDRR,1543415400
Pharvaris N.V.,PHVS,1612535400
California Water Service Group Holding,CWT,99153000
Expeditors Intl,EXPD,465053400
Hcw Biologics Inc,HCWB,1626787800
Taylor Devices Inc,TAYD,342282600
Janux Therapeutics Inc,JANX,1623418200
Valero Energy Corp,VLO,379002600
Starbucks Corp,SBUX,709565400
Origin Agritech Ltd,SEED,1080570600
Iridex Cp,IRIX,824481000
National Rural Utilities Coop Finance,NRUC,1557322200
Akoustis Technologies Inc,AKTS,1433424600
Northern Oil and Gas,NOG,1176471000
Cullinan Management Inc,CGEM,1610116200
Riverfront Dyn Europe ETF FT,RFEU,1460640600
Proterra Inc,PTRA,1606746600
Transphorm Inc,TGAN,1596029400
Beyond Air Inc,XAIR,1528810200
Helios Technologies Inc,HLIO,852820200
Welsbach Technology Metals Acquisition,WTMA,1643121000
Pgt Inc,PGTI,1151501400
Cadence Design Sys,CDNS,550330200
Icecure Medical Ltd Ord,ICCM,1629984600
Aercap Holdings N.V.,AER,1164119400
Kensington Capital Acquisition Corp V Cl,KCGI,1633354200
Genetic Tech Spn ADR,GENE,1126013400
Maravai Lifesciences Holdings Inc Cl A,MRVI,1605882600
Azure Power Global Ltd,AZRE,1476279000
Sotera Health Company,SHC,1605882600
Rite Aid Corp,RAD,322151400
Precision Optics Corp Inc,POCI,695572200
Newtekone Inc,NEWT,970061400
Canaan Inc ADR,CAN,1574260200
Matrix Service Company,MTRX,654355800
Ringcentral Inc,RNG,1380288600
Lead Edge Growth Opportunities Ltd Cl A,LEGA,1622035800
Cyngn Inc,CYN,1634736600
Ares Dynamic Credit Allocation,ARDC,1354113000
Cleveland-Cliffs Inc,CLF,99153000
Tempest Therapeutics Inc,TPST,1352730600
Korea Fund,KF,462029400
Atento S.A.,ATTO,1412256600
Blackstone Gso Senior Floating Rate,BSL,1274880600
Centessa Pharmaceuticals Plc ADR,CNTA,1622208600
Li Auto Inc ADR,LI,1596115800
Peridot Acquisition Corp II Cl A,PDOT,1619703000
Life Time Group Holdings Inc,LTH,1633613400
Eco Wave Power Global Ab ADR,WAVE,1625146200
Leggett & Platt Inc,LEG,322151400
Dynavax Technologies,DVAX,1077201000
Total Corporate Bond Vanguard ETF,VTC,1510237800
Invesco Trust New York Muni,VTN,705763800
Heritage Financial,HFWA,894547800
Gaslog Partners LP,GLOP,1399469400
Aramark Holdings Corp,ARMK,1386858600
Virtus Convertible & Income Fund II,NCZ,1059485400
Ryerson Holding Corp,RYI,1407504600
Akoya Biosciences Inc,AKYA,1618579800
Greenbrier Companies,GBX,774192600
Vbi Vaccines Inc CS,VBIV,1272288600
Globus Medical Inc,GMED,1344000600
The Hanover Insurance Group,THG,813418200
Crossingbridge Pre-Merger Spac ETF,SPC,1632231000
Arrowroot Acquisition Corp Cl A,ARRW,1619443800
Roc Energy Acquisition Corp,ROC,1640788200
Encompass Health Corp,EHC,527952600
Lizhi Inc ADR,LIZI,1579271400
Pioneer Pwr Sol,PPSI,1367587800
Electronic Arts Inc,EA,622301400
USD Corp Bond Ishares ESG ETF,SUSC,1500557400
Fennec Pharmaceuticals Inc,FENC,1505482200
Blackrock Innovation and Growth Trust,BIGZ,1616765400
Tessco Tech Inc,TESS,780759000
Arcelormittal 5.50% Mandatorily,MTCN,1590672600
Cingulate Inc,CING,1638973800
Viatris Inc,VTRS,322151400
Recursion Pharmaceuticals Inc Cl A,RXRX,1618579800
Afternext Healthtech Acquisition Corp Cl,AFTR,1633354200
Triumph Financial Inc,TFIN,1415370600
Beyondspring Inc,BYSI,1489069800
Healthpeak Properties Inc,PEAK,485703000
Maiden Holdings North America,MHNC,1385562600
Biotricity Inc,BTCY,1518791400
Vizio Holding Corp Cl A,VZIO,1616765400
Unumprovident Corp,UNM,531671400
Pluri Inc,PLUR,1056979800
Ezfill Holdings Inc,EZFL,1631712600
Bonso Elec Intl IN,BNSO,614957400
First Bancorp Inc,FNLC,931959000
Fate Therapeutics,FATE,1380634200
Mesoblast Ltd ADR,MESO,1263997800
Bs 2029 Corp Bond Invesco ETF,BSCT,1568381400
Aurinia Pharm Ord,AUPH,1409751000
Global Blue Group Holding Ag,GB,1530106200
First of Long Isla,FLIC,537460200
California Municipal High Income ETF FT,FCAL,1498570200
Crispr Therapeutics Ag,CRSP,1476883800
Performant Financial,PFMT,1344605400
Corenergy Infrastructure Trust Inc,CORR,1170426600
Stevanato Group S.P.A.,STVN,1626442200
Applied Digital Corp,APLD,1649856600
Corecivic Inc,CXW,868973400
SPDR MSCI ACWI Climate Paris Aligned ETF,NZAC,1417012200
IQ Global Equity R&D Leaders ETF,WRND,1644330600
W.R. Berkley Corp,WRB,120231000
Heritage Insurance Holdings,HRTG,1400851800
Arcutis Biotherapeutics Inc,ARQT,1580481000
Gartner Inc,IT,749827800
Arctos Northstar Acquisition Corp Cl A,ANAC,1618579800
Putnam Premier Income Trust,PPT,572279400
Aclarion Inc,ACON,1650634200
374Water Inc,SCWO,832339800
Escalade Inc,ESCA,322151400
Eplus Inc,PLUS,848068200
Marcus Corp,MCS,322151400
Woori Finance Holdings Ltd ADR,WF,1065015000
Utstarcom Holdings C,UTSI,952093800
D-Wave Quantum Inc,QBTS,1607697000
Golden Entmt,GDEN,915460200
US Treasury 3 Month Bill ETF,TBIL,1660051800
Walgreens Boots Alliance,WBA,322151400
Applied Molecular Transport Inc,AMTI,1591363800
Finance of America Companies Inc Cl A,FOA,1555594200
Union Pacific Corp,UNP,315671400
Avalon Acquisition Inc Cl A,AVAC,1638541800
Marblegate Acquisition Corp Cl A,GATE,1637591400
Resources Connection Inc,RGP,976890600
Tortoise MLP Fund,NTG,1280410200
Prudential Global Short Durati,GHY,1356359400
Freyr Battery,FREY,1578666600
Victory US 500 Vol ETF,CFA,1404307800
Royal Caribbean Cruises Ltd,RCL,736003800
Paratek Pharma Inc,PRTK,1233671400
Greenwich Lifesciences Inc,GLSI,1601040600
Sabine Royalty Trust,SBR,410452200
Taiwan Fund,TWN,535127400
United Fire Group,UFCS,322237800
Hagerty Inc,HGTY,1622554200
Growgeneration Corp,GRWG,1518013800
Alliance Resource Pt,ARLP,934896600
Camden Natl Cp,CAC,876317400
Stryve Foods Inc,SNAX,1551882600
Surgery Partners CS,SGRY,1443619800
Certara Inc,CERT,1607697000
Bank of New York Mellon Corp,BK,105283800
Qualtek Services Inc,QTEK,1617197400
Valuence Merger Corp. I Cl A,VMCA,1650893400
Southstate Corp,SSB,854461800
Thredup Inc Cl A,TDUP,1616765400
Nuveen Arizona Premium Fund,NAZ,722183400
American Homes 4 Rent,AMH,1375363800
Calamp Corp,CAMP,440173800
Zoominfo Technologies Inc Cl A,ZI,1591277400
Mmtec Inc,MTC,1547044200
Informatica Inc Cl A,INFA,1635341400
Poet Technologies Inc,POET,1214400600
Cardiol Therapeutics,CRDL,1547562600
Taskus Inc Cl A,TASK,1623418200
Helmerich & Payne,HP,340464600
Snap-On Inc,SNA,99153000
LHC Group Inc,LHCG,1118323800
Kennedy-Wilson Holdings Inc,KW,1196692200
Evercore Partners Inc,EVR,1155562200
Stf Tactical Growth & Income ETF,TUGN,1653053400
Novo Integrated Sciences Inc,NVOS,1614090600
Venator Materials Plc,VNTR,1501767000
Tenet Healthcare Corp,THC,322151400
Axis Capital Holdings,AXS,1057066200
Haverty Furniture Companies,HVT,322151400
Broad Capital Acquisition Corp,BRAC,1645626600
Community West Bncsh,CWBC,848413800
X Financial ADR,XYF,1537363800
Horizon Therapeutics,HZNP,1311859800
Gigacloud Technology Inc Cl A,GCT,1660829400
Cf Acquisition Corp IV Cl A,CFIV,1613485800
Pulmonx Corp,LUNG,1601559000
Tenax Therapeutics,TENX,765466200
Verisign Inc,VRSN,886170600
Apartment Income REIT Corp,AIRC,1608042600
Centrais Electricas Brazil ADR,EBR,1227105000
Membership Collective Group Inc Cl A,MCG,1626355800
Permrock Royalty Trust Trust Units,PRT,1525267800
Phunware Inc,PHUN,1477661400
Pmv Pharmaceuticals Inc,PMVP,1601040600
Sea Change Intl IN,SEAC,847204200
Angiodynamics Inc,ANGO,1086096600
Nikola Corp,NKLA,1528723800
Rivernorth Flexible Municipal Income,RFM,1585315800
FT Smid Cap Rising Dividend Achievers,SDVY,1509715800
Belden Inc,BDC,754151400
DWA Emerging Markets Momentum Invesco,PIE,1199716200
CBRE Global Real Estate Income Fund,IGR,1077719400
Preformed Line Prd,PLPC,925306200
Shoals Technologies Group Cl A,SHLS,1611844200
Streamline Health So,STRM,829834200
Waterstone Financial,WSBF,1128519000
Gabelli Global Multi-Media Trust,GGT,781882200
Sps Commerce Inc,SPSC,1271943000
Kilroy Realty Corp,KRC,854548200
Vaneck Biotech ETF,BBH,943367400
Daxor Corp,DXR,427987800
Light & Wonder Inc,LNW,462115800
Fg Merger Corp,FGMC,1650375000
Wisekey International Holding Ltd ADR,WKEY,1547217000
Championx Corp,CHX,1524835800
Five Point Holdings Llc Cl A,FPH,1494423000
Titan Machinery Inc,TITN,1197556200
Supernova Partners Acquisition III,STRE,1620999000
Bs 2027 Corp Bond Invesco ETF,BSCR,1506519000
Cintas Corp,CTAS,430147800
First United Corp,FUNC,715527000
Ultra Nasdaq Cybersecurity 2X ETF,UCYB,1611239400
Israel Chemicals Ltd,ICL,1111501800
Tortoise Pipeline & Energy Fund,TTP,1319722200
Heidrick & Struggl,HSII,925219800
Lyell Immunopharma Inc,LYEL,1623936600
Jeld-Wen Holding Inc,JELD,1485527400
Valley National Bancorp,VLY,638202600
Neoleukin Therapeutics Inc,NLTX,1394202600
Ehealth Inc,EHTH,1161351000
Inception Growth Acquisition Ltd,IGTA,1642775400
Magna International,MGA,465831000
Germany Curr Hedged Ishares MSCI ETF,HEWG,1392733800
Sprout Social Inc Cl A,SPT,1576247400
Victory US Eqty Income Ehnd Vol Wtd ETF,CDC,1404307800
Alpha Partners Technology Merger Cl A,APTM,1632403800
Ryder System,R,315671400
Wendys Company,WEN,326467800
Sciplay Corp Cl A,SCPL,1556890200
Venus Concept Inc,VERO,1507815000
Corporate Office Properties,OFC,694189800
Ultra Nasdaq Biotechnology 2X ETF,BIB,1270819800
Spi Energy Company Ltd,SPI,1453300200
GX China Biotech Innovation ETF,CHB,1601040600
GX Superdividend Alternatives ETF,ALTY,1436880600
Hawkins Inc,HWKN,322237800
WSFS Financial Corp,WSFS,533399400
F&G Annuities & Life Inc,FG,1669127400
Ferrari N.V.,RACE,1445434200
Townsquare Media Llc,TSQ,1406208600
Grand Canyon Educati,LOPE,1227191400
Homology Medicines Inc,FIXX,1522243800
Eagle Bancorp Inc,EGBN,931959000
Sigma Lithium Corp,SGML,1530624600
Yelp Inc,YELP,1330698600
Neogen Cp,NEOG,619882200
Sprouts Farmers Market,SFM,1375363800
Generations Bancorp NY Inc,GBNY,1610548200
Hubbell Inc B,HUBB,76599000
Brightview Holdings Inc,BV,1530192600
Dorsey Wright Intl Focus 5 ETF FT,IFV,1406122200
Suncoke Energy Inc,SXC,1311255000
Viracta Therapeutics Inc,VIRX,1127827800
Fox Corp Cl B,FOX,1552483800
Seaport Calibre Materials Acquisition,SCMA,1640615400
Palantir Technologies Inc Cl A,PLTR,1601472600
Deere & Company,DE,76253400
Slam Corp Cl A,SLAM,1618579800
Pharming Group N.V. ADR,PHAR,1608733800
Skechers U.S.A.,SKX,928935000
Novonix Ltd ADR,NVX,1643812200
P A M Transport Sv,PTSI,526743000
Yellow Corp,YELL,322151400
Red River Bancshares Inc,RRBI,1556890200
Anaptysbio Inc,ANAB,1485441000
Hesai Group,HSAI,1675953000
Spark Networks Plc ADR,LOV,1139927400
DWA Momentum Invesco ETF,PDP,1172759400
Ssr Mining Inc,SSRM,838906200
ACWI Ex US Ishares MSCI ETF,ACWX,1207056600
Goodyear Tire Rubber,GT,-252322200
Adamas One Corp,JEWL,1670596200
Plumas Bancorp,PLBC,1039617000
Nio Inc ADR,NIO,1536759000
Kwesst Micro Systems Inc,KWE,1610116200
Draftkings Inc,DKNG,1564061400
Coffee Holding Company,JVA,1115127000
Rail Vision Ltd,RVSN,1648733400
Vectivbio Holding Ag,VECT,1617888600
Intapp Inc,INTA,1625059800
Brf-Brasil Foods S.A. ADR,BRFS,972048600
Mercato Partners Acquisition Corp Cl A,MPRA,1640788200
Wisdomtree U.S. Growth & Momentum Fund,WGRO,1624541400
Nustar Logistics LP,NSS,1359469800
Coca-Cola Company,KO,-252322200
In8Bio Inc,INAB,1627651800
Lordstown Motors Corp,RIDE,1555594200
Chubb Ltd,CB,733069800
Site Centers Corp,SITC,728663400
Thermo Fisher Scientific Inc,TMO,322151400
Suzano Papel E Celul ADR,SUZ,1225809000
Global Water Reso,GWRS,1461850200
Crossamerica Partners LP,CAPL,1351171800
Dynex Capital,DX,571501800
Aeglea Biothera,AGLE,1460035800
Fulcrum Therapeutics Inc,FULC,1563456600
Marriot Int Cl A,MAR,750519000
Stagwell Inc,STGW,798125400
Eaton Vance Tax Advantaged Dividend,EVT,1064583000
United Rentals,URI,882455400
Molecular Partners Ag ADR,MOLN,1623850200
Novocure Ltd Ord Sh,NVCR,1443706200
Pulmatrix Inc,PULM,1395408600
Granite Construction Inc,GVA,640618200
Sonoma Pharmaceuticals Inc,SNOA,1169735400
Xtl Biopharma ADR,XTLB,1125581400
Graf Acquisition Corp IV,GFOR,1626183000
Eaton Corp,ETN,76253400
Bill.com Holdings Inc,BILL,1576161000
Capitalworks Emerging Markets,CMCA,1643121000
Interpublic Group of Companies,IPG,322151400
Exscientia Ltd ADR,EXAI,1633095000
Hour Loop Inc,HOUR,1641565800
Optical Cable Corp,OCC,828455400
Breeze Holdings Acquisition Corp,BREZ,1606228200
Gabelli Equity Trust,GAB,524410200
9 Meters Biopharma Inc,NMTR,1468243800
Davita Healthcare Partners Inc,DVA,815149800
JP Morgan Chase & Company,JPM,322151400
Meta Data Ltd ADR,AIU,1522243800
Revelstone Capital Acquisition Corp Cl A,RCAC,1644417000
Akanda Corp,AKAN,1647351000
S&P US Value Ishares Core ETF,IUSV,965395800
Jamf Holding Corp,JAMF,1595424600
Scansource Inc,SCSC,764001000
Finvolution Group ADR,FINV,1510237800
J. Jill Inc,JILL,1489069800
Accuray Inc,ARAY,1170945000
Eaton Vance Senior Floating-Rate Fund,EFR,1069770600
Brazil Alphadex Fund FT,FBZ,1303219800
Orbital Infrastructure Group Inc,OIG,937402200
Tenable Holdings Inc,TENB,1532611800
First Commonwealth Financial Corp,FCF,708183000
Mount Rainier Acquisition Corp,RNER,1641220200
Angi Inc,ANGI,1321540200
Fresh Del Monte Produce,FDP,877699800
Englobal Corp,ENG,790612200
Doubleline Opportunistic Credit Fund,DBL,1327674600
Revance Therapeutics,RVNC,1391697000
Alerus Financial Corp,ALRS,1048170600
Kingsway Financial Services,KFS,894461400
Somalogic Inc,SLGC,1619184600
American Well Corp Cl A,AMWL,1600349400
High Income ETF FT,FTHI,1389105000
Gorilla Technology Group Inc,GRRR,1620653400
Data Storage Corp,DTST,1331731800
Grab Holdings Ltd Cl A,GRAB,1606833000
Rackspace Technology Inc,RXT,1596634200
Citizens Community,CZWI,1080657000
Trane Technologies Plc,TT,322151400
Up Fintech Holding Ltd ADR,TIGR,1553088600
Morningstar Inc,MORN,1115127000
E2Open Parent Hldg,ETWO,1592227800
Nass Technology Inc ADR,NAAS,1508506200
Gap Inc,GPS,322151400
Agile Therapeutics Inc,AGRX,1400851800
Cimpress N.V. Ord,CMPR,1128087000
Tal Education Group ADR,TAL,1287581400
The Lovesac Company,LOVE,1530106200
Riskified Ltd Cl A,RSKD,1627565400
Voc Energy Trust,VOC,1304688600
The Duckhorn Portfolio Inc,NAPA,1616160600
Iperionx Limited ADR,IPX,1655818200
Alico Inc,ALCO,105283800
La-Z-Boy Inc,LZB,99153000
Project Energy Reimagined Acquisition,PEGR,1640615400
Lg Display Company Ltd ADR,LPL,1090503000
Massmutual Participation Investors,MPV,593703000
Getty Images Holdings Inc Cl A,GETY,1600695000
Molson Coors Brewing Company,TAP,171811800
Nuveen Tax Free Income Portfolio,NXP,701015400
Emrg Mkts Infrastructure Ishares ETF,EMIF,1245418200
Investcorp India Acquisition Corp. Cl A,IVCA,1656595800
Ishares Environmentally Aware Real,ERET,1668781800
Eastern Company,EML,322151400
Senior Connect Acquisition Corp I Cl A,SNRH,1612189800
Equity Lifestyle Properties,ELS,730650600
Winmark Corp,WINA,746285400
Senmiao Technology Ltd,AIHS,1521466200
Zepp Health Corp ADR,ZEPP,1518100200
Mondee Holdings Cl A,MOND,1616592600
Blackrock Muniholdings New York Quality,MHN,874935000
Hanover Bancorp Inc,HNVR,1652275800
Hallmark Fin Svc,HALL,622128600
Blue Safari Group Acquisition Corp Cl A,BSGA,1627479000
Nsts Bancorp Inc,NSTS,1642602600
Willscot Corp,WSC,1446733800
Mullen Automotive Inc,MULN,1224250200
Vaneck Fallen Angel High Yield Bond ETF,ANGL,1334151000
Immunitybio Inc,IBRX,1438090200
Houlihan Lokey,HLI,1439472600
Parsons Corp,PSN,1557322200
Caterpillar Inc,CAT,-252322200
Nrx Pharmaceuticals Inc,NRXP,1512397800
Natwest Group Plc ADR,NWG,1192714200
180 Degree Capital Corp,TURN,416673000
Wm Technology Inc,MAPS,1569936600
Genesis Energy LP,GEL,849105000
Clearone Inc,CLRO,604938600
Nogin Inc,NOGN,1632144600
Home Bancorp Inc,HBCP,1223472600
Astronova Inc,ALOT,370791000
Bt Brands Inc,BTBD,1636727400
Vaxcyte Inc,PCVX,1591968600
Comsovereign Holding Corp,COMS,1218807000
Ionis Pharmaceuticals,IONS,674487000
Forward Inds Inc,FORD,785082600
8X8 Inc,EGHT,867850200
Flotek Industries,FTK,1122471000
Jack IN The Box Inc,JACK,699805800
Stoneco Ltd Cl A,STNE,1540474200
Federated Premier Muni,FMN,1040394600
Ati Inc,ATI,943885800
DWA Consumer Cyclicals Momentum Invesco,PEZ,1160659800
Galera Therapeutics Inc,GRTX,1573137000
Floor & Decor Holdings Inc,FND,1493299800
GX DAX Germany ETF,DAX,1414071000
Ltc Properties,LTC,714144600
Clps Incorp,CLPS,1527255000
T A T Tech Ltd,TATT,544199400
Uta Acquisition Corp Cl A,UTAA,1643121000
Tff Pharmaceuticals Inc,TFFP,1572010200
Kewaunee Scientifi,KEQU,322151400
